Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
151,7.0,0.0,0.0,865.0,11.0,69.0,7030.0,0.1,1033.6007816293875,0.0,0.0,1763.8486766815186,,,,,,,,,,,,,,,,,,,,,509.84077158952465,316.3226412590218,1000.4216111904799,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,962.0,12.0,97.0,7127.0,0.1,1457.2900161098096,0.0,0.0,1772.926973581314,,,,,,,,,,,,,,,,,,,,,717.3812066450797,433.65794250729203,1390.483615813247,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,0.0,1122.0,13.0,160.0,7287.0,0.1,2181.7880532756685,0.0,0.0,1787.6533031463623,,,,,,,,,,,,,,,,,,,,,1041.9843765883568,625.2953751243796,2019.1067474096003,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,1167.0,14.0,45.0,7332.0,0.1,572.8809272024763,0.0,0.0,1792.2070202827454,,,,,,,,,,,,,,,,,,,,,296.73568870508154,184.79722059466678,560.6485576775448,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,1182.0,15.0,15.0,7347.0,0.1,81.43507367876288,0.0,0.0,1793.7520089149475,,,,,,,,,,,,,,,,,,,,,32.414458605953065,29.022143838217158,81.11099768404398,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,1224.0,16.0,42.0,7389.0,0.1,619.2573088491927,0.0,0.0,1797.7893629074097,,,,,,,,,,,,,,,,,,,,,320.4342354050127,195.11347329671258,607.0124889275482,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,1387.0,17.0,163.0,7552.0,0.1,2306.5776987016006,0.0,0.0,1812.7867288589478,,,,,,,,,,,,,,,,,,,,,1057.5174481327363,636.6427816026045,2138.477170519833,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,1464.0,18.0,77.0,7629.0,0.1,923.3106948907854,0.0,0.0,1820.0519075393677,,,,,,,,,,,,,,,,,,,,,465.4548767863808,271.3793735518114,889.2482766833245,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,1581.0,19.0,117.0,7746.0,0.1,1390.3158320870036,0.0,0.0,1831.2340342998505,,,,,,,,,,,,,,,,,,,,,723.8248256934666,405.7692647410755,1308.2435062498607,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,1644.0,20.0,63.0,7809.0,0.1,602.2195243065795,0.0,0.0,1837.1349849700928,,,,,,,,,,,,,,,,,,,,,287.6723516325939,192.9070027279216,585.2661131138406,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,39.0,1.0,39.0,7848.0,0.1,425.988842892866,0.0,0.0,2210.7861897945404,,,,,,,,,,,,,,,,,,,,,216.07709943679993,136.58489785983863,418.3982140447062,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,234.0,2.0,195.0,8043.0,0.1,2902.447406540916,0.0,0.0,2229.032294034958,,,,,,,,,,,,,,,,,,,,,1305.4256004861188,814.4220539755181,2653.193147548071,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,314.0,3.0,80.0,8123.0,0.1,1069.0626899363133,0.0,0.0,2236.41814661026,,,,,,,,,,,,,,,,,,,,,512.7915814161915,334.66980532776626,1030.0985303852585,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,507.0,4.0,193.0,8316.0,0.1,2195.237939518774,0.0,0.0,2254.231163740158,,,,,,,,,,,,,,,,,,,,,1098.7152542774677,595.6905514858046,1987.1582247344659,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,0.0,716.0,5.0,209.0,8525.0,0.1,2775.158372627862,0.0,0.0,2273.5783784389496,,,,,,,,,,,,,,,,,,,,,1367.9519572034849,759.5395513534258,2494.2424041382037,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,813.0,6.0,97.0,8622.0,0.1,1048.107636596384,0.0,0.0,2282.896673679352,,,,,,,,,,,,,,,,,,,,,544.877821394829,318.176463328402,997.2479866463923,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,838.0,7.0,25.0,8647.0,0.1,222.79062084751394,0.0,0.0,2285.4322793483734,,,,,,,,,,,,,,,,,,,,,104.60538986470523,74.37894834863233,220.61649848136057,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,875.0,8.0,37.0,8684.0,0.1,358.85912084843454,0.0,0.0,2289.0751717090607,,,,,,,,,,,,,,,,,,,,,144.02841874392132,123.09293440390421,354.23819149971746,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,909.0,9.0,34.0,8718.0,0.1,382.1858945198614,0.0,0.0,2292.4922749996185,,,,,,,,,,,,,,,,,,,,,194.27541568122354,125.23813362002893,376.33281969326663,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,0.0,958.0,10.0,49.0,8767.0,0.1,586.0606218761799,0.0,0.0,2297.1775023937225,,,,,,,,,,,,,,,,,,,,,300.9932270066741,187.74968501321254,572.4562938843278,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,0.0,995.0,11.0,37.0,8804.0,0.1,495.7032383755154,0.0,0.0,2300.689294576645,,,,,,,,,,,,,,,,,,,,,250.49792658580634,158.5925822593253,487.4091459746439,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,0.0,1089.0,12.0,94.0,8898.0,0.1,1377.5827138869388,0.0,0.0,2309.4710874557495,,,,,,,,,,,,,,,,,,,,,659.3045737960496,411.3970600376869,1318.2432522112802,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,0.0,1135.0,13.0,46.0,8944.0,0.1,408.25867748155133,0.0,0.0,2313.971353292465,,,,,,,,,,,,,,,,,,,,,178.41016979779718,138.24181180952152,400.85311504783346,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,1162.0,14.0,27.0,8971.0,0.1,248.6530783378493,0.0,0.0,2316.726203918457,,,,,,,,,,,,,,,,,,,,,117.13265819217777,86.01240108337123,245.98221501447452,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,1247.0,15.0,85.0,9056.0,0.1,783.2094736374667,0.0,0.0,2324.739137649536,,,,,,,,,,,,,,,,,,,,,377.9826761520425,243.5844398655577,752.5853643077949,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,1269.0,16.0,22.0,9078.0,0.1,156.71228289677038,0.0,0.0,2327.0075080394745,,,,,,,,,,,,,,,,,,,,,62.12810969415488,52.807923946641914,155.65662207101903,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,1333.0,17.0,64.0,9142.0,0.1,655.2708606219328,0.0,0.0,2333.0034749507904,,,,,,,,,,,,,,,,,,,,,255.4041823939467,227.7985782944219,640.2047622684952,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,1516.0,18.0,183.0,9325.0,0.1,2554.416442765442,0.0,0.0,2349.8050286769867,,,,,,,,,,,,,,,,,,,,,1217.2487289594678,703.0713261094212,2336.330249534677,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,1577.0,19.0,61.0,9386.0,0.1,619.3357234834305,0.0,0.0,2355.4750072956085,,,,,,,,,,,,,,,,,,,,,291.47650426507323,205.2566378787831,602.7605751129123,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,1647.0,20.0,70.0,9456.0,0.1,827.6604639969913,0.0,0.0,2362.0544242858887,,,,,,,,,,,,,,,,,,,,,428.6207660593572,249.47848912130706,799.2547205592346,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,91.0,1.0,91.0,9547.0,0.1,1176.466430980641,0.0,0.0,2629.370694875717,,,,,,,,,,,,,,,,,,,,,574.3022108178187,371.92971287691444,1126.4567167730484,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,280.0,2.0,189.0,9736.0,0.1,3124.2355148408874,0.0,0.0,2647.0828120708466,,,,,,,,,,,,,,,,,,,,,1463.55989490934,863.7579817249436,2853.326494365257,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,394.0,3.0,114.0,9850.0,0.1,1277.71238958642,0.0,0.0,2657.660390138626,,,,,,,,,,,,,,,,,,,,,610.4191027401215,374.0620766939482,1210.544490310176,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,473.0,4.0,79.0,9929.0,0.1,560.832454104739,0.0,0.0,2665.0302090644836,,,,,,,,,,,,,,,,,,,,,234.9407177704154,181.28372388966233,543.3583106638935,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,560.0,5.0,87.0,10016.0,0.1,881.147983474724,0.0,0.0,2673.124034166336,,,,,,,,,,,,,,,,,,,,,447.80090324554317,264.56341196047606,843.8762134430343,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,599.0,6.0,39.0,10055.0,0.1,293.031811896656,0.0,0.0,2677.052381515503,,,,,,,,,,,,,,,,,,,,,136.81547648810385,96.63958764519319,288.2722645704962,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,659.0,7.0,60.0,10115.0,0.1,864.8401941180925,0.0,0.0,2682.8492991924286,,,,,,,,,,,,,,,,,,,,,422.2456995950834,274.0906605304176,841.1869849252532,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,706.0,8.0,47.0,10162.0,0.1,500.5309936969512,0.0,0.0,2687.3107562065125,,,,,,,,,,,,,,,,,,,,,245.88334685027257,161.05556126009984,489.95389422955344,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,747.0,9.0,41.0,10203.0,0.1,474.7836234808217,0.0,0.0,2691.373883962631,,,,,,,,,,,,,,,,,,,,,233.6267338601956,153.22215726183816,466.13673472526955,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,785.0,10.0,38.0,10241.0,0.1,379.22590254726055,0.0,0.0,2695.173214673996,,,,,,,,,,,,,,,,,,,,,163.95544318606372,129.79787097526813,373.74270737823923,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,832.0,11.0,47.0,10288.0,0.1,643.5709987054389,0.0,0.0,2699.8874282836914,,,,,,,,,,,,,,,,,,,,,329.48905062941964,204.42832097649548,629.3430701230322,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,871.0,12.0,39.0,10327.0,0.1,439.42307339110664,0.0,0.0,2703.6929388046265,,,,,,,,,,,,,,,,,,,,,212.04813753962023,145.14847988430824,432.01679760547506,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,952.0,13.0,81.0,10408.0,0.1,1083.3023157882828,0.0,0.0,2711.389101743698,,,,,,,,,,,,,,,,,,,,,549.0406237574241,321.8741372404826,1040.910805965056,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,1081.0,14.0,129.0,10537.0,0.1,1536.896835200819,0.0,0.0,2723.2207725048065,,,,,,,,,,,,,,,,,,,,,697.5368893355269,428.15244373779893,1449.8127521681201,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,1213.0,15.0,132.0,10669.0,0.1,1225.76228892901,0.0,0.0,2735.443662405014,,,,,,,,,,,,,,,,,,,,,683.104793934716,372.05727061824695,1137.8670523673097,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,1248.0,16.0,35.0,10704.0,0.1,444.28246107437315,0.0,0.0,2738.8787775039673,,,,,,,,,,,,,,,,,,,,,209.53669802659755,151.68334053047158,437.82388659274113,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,1425.0,17.0,177.0,10881.0,0.1,2934.484186955046,0.0,0.0,2755.3165509700775,,,,,,,,,,,,,,,,,,,,,1383.0510895403374,812.1521969926328,2695.0715922192526,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,1546.0,18.0,121.0,11002.0,0.1,1487.6218480840116,0.0,0.0,2766.5496513843536,,,,,,,,,,,,,,,,,,,,,688.8499814688469,449.29522783386017,1407.0837607640506,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,1647.0,19.0,101.0,11103.0,0.1,1053.6164586944446,0.0,0.0,2776.175891637802,,,,,,,,,,,,,,,,,,,,,497.55026291976196,329.48591983449234,1005.3736240139524,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,1748.0,20.0,101.0,11204.0,0.1,1470.3905332014576,0.0,0.0,2785.5992839336395,,,,,,,,,,,,,,,,,,,,,770.0737237925485,427.0573226761309,1395.4024966892912,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,55.0,1.0,55.0,11259.0,0.1,797.0811039945763,0.0,0.0,3082.1052730083466,,,,,,,,,,,,,,,,,,,,,419.8225991372919,247.24174965555395,775.5411678365307,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,80.0,2.0,25.0,11284.0,0.1,274.73379704158333,0.0,0.0,3084.6177685260773,,,,,,,,,,,,,,,,,,,,,130.50182348905196,93.13063563332219,272.0150094582643,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,303.0,3.0,223.0,11507.0,0.1,3031.299204604271,0.0,0.0,3105.4462864398956,,,,,,,,,,,,,,,,,,,,,1458.6167456033236,812.8369402241872,2711.447854596067,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,427.0,4.0,124.0,11631.0,0.1,1368.304044717483,0.0,0.0,3117.1987042427063,,,,,,,,,,,,,,,,,,,,,660.044247802616,397.0247915772274,1289.0353396338878,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,506.0,5.0,79.0,11710.0,0.1,790.3509026855028,0.0,0.0,3124.4845354557037,,,,,,,,,,,,,,,,,,,,,388.3863839857104,245.05115305283726,761.1899971549445,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,570.0,6.0,64.0,11774.0,0.1,879.9405310239741,0.0,0.0,3130.5031020641327,,,,,,,,,,,,,,,,,,,,,432.21342958542755,285.5013960316107,853.9859895235645,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,640.0,7.0,70.0,11844.0,0.1,943.771125729078,0.0,0.0,3137.3299996852875,,,,,,,,,,,,,,,,,,,,,453.0130325663273,298.8216321808902,913.8870737097812,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,688.0,8.0,48.0,11892.0,0.1,506.3163454638034,0.0,0.0,3142.018489599228,,,,,,,,,,,,,,,,,,,,,233.37853784798563,161.1631383010693,496.1058913238565,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,736.0,9.0,48.0,11940.0,0.1,477.9601229941184,0.0,0.0,3146.614084482193,,,,,,,,,,,,,,,,,,,,,248.46765728306147,149.633859580188,466.96714276291453,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,824.0,10.0,88.0,12028.0,0.1,1153.1420743105966,0.0,0.0,3154.7601845264435,,,,,,,,,,,,,,,,,,,,,600.7484936425736,325.9821658024957,1102.4800645190237,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,854.0,11.0,30.0,12058.0,0.1,360.04872920853404,0.0,0.0,3157.8876962661743,,,,,,,,,,,,,,,,,,,,,170.75268104346074,118.76987031444804,355.6370672747124,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,910.0,12.0,56.0,12114.0,0.1,587.3323181690808,0.0,0.0,3163.170222043991,,,,,,,,,,,,,,,,,,,,,303.923635694448,176.2048734763158,571.4549329812212,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,983.0,13.0,73.0,12187.0,0.1,984.6227383210543,0.0,0.0,3170.2126412391663,,,,,,,,,,,,,,,,,,,,,486.20437089525024,301.66680556407704,951.0309300749211,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,1016.0,14.0,33.0,12220.0,0.1,299.4377671739436,0.0,0.0,3173.5144803524017,,,,,,,,,,,,,,,,,,,,,150.12570195705104,96.28450008776908,295.0734708776454,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,1032.0,15.0,16.0,12236.0,0.1,97.8023077459178,0.0,0.0,3175.2403512001038,,,,,,,,,,,,,,,,,,,,,45.20753689904113,36.13397499773278,97.27343675560758,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,1079.0,16.0,47.0,12283.0,0.1,564.6365593850186,0.0,0.0,3180.0242099761963,,,,,,,,,,,,,,,,,,,,,267.3982002122199,181.0313687917109,553.1746400805656,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,1159.0,17.0,80.0,12363.0,0.1,1139.4790184722729,0.0,0.0,3187.956070661545,,,,,,,,,,,,,,,,,,,,,525.0115789881714,356.35736368141846,1099.6763451672082,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,1249.0,18.0,90.0,12453.0,0.1,1114.7838251456776,0.0,0.0,3196.4781041145325,,,,,,,,,,,,,,,,,,,,,536.8703225245572,340.44887075048655,1068.6016307783937,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,1483.0,19.0,234.0,12687.0,0.1,2850.250746331634,0.0,0.0,3218.2101912498474,,,,,,,,,,,,,,,,,,,,,1404.227291799869,793.4037668784774,2526.7124582545166,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,1555.0,20.0,72.0,12759.0,0.1,900.9574766403534,0.0,0.0,3225.071141242981,,,,,,,,,,,,,,,,,,,,,458.07857487094833,276.64855819148335,869.7143782918508,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,11.0,0.0,0.0,255.0,1.0,255.0,13014.0,0.1,3669.414906565979,0.0,0.0,3503.1817767620087,,,,,,,,,,,,,,,,,,,,,1592.9273916454363,986.8239648000583,3269.754661264256,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11.0,0.0,0.0,324.0,2.0,69.0,13083.0,0.1,979.386032549143,0.0,0.0,3509.749391555786,,,,,,,,,,,,,,,,,,,,,473.86039056635343,304.68849310444455,948.5858887917598,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,0.0,0.0,542.0,3.0,218.0,13301.0,0.1,2748.1713168738597,0.0,0.0,3529.885674715042,,,,,,,,,,,,,,,,,,,,,1349.5923455410143,726.4136283056924,2458.8754776256933,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,0.0,0.0,692.0,4.0,150.0,13451.0,0.1,1697.6976509024028,0.0,0.0,3544.2005639076233,,,,,,,,,,,,,,,,,,,,,841.2316291805882,462.20504147792786,1574.660653171003,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11.0,0.0,0.0,774.0,5.0,82.0,13533.0,0.1,948.8274449683626,0.0,0.0,3551.8478384017944,,,,,,,,,,,,,,,,,,,,,480.1490468349771,291.5351524430234,911.2768655821941,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,0.0,900.0,6.0,126.0,13659.0,0.1,1765.9350128479284,0.0,0.0,3563.635271549225,,,,,,,,,,,,,,,,,,,,,825.0342832998967,533.3130886048762,1665.3096471367683,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,0.0,967.0,7.0,67.0,13726.0,0.1,853.0803734902308,0.0,0.0,3569.986587524414,,,,,,,,,,,,,,,,,,,,,425.2978885356003,263.0206890968041,826.2370628469766,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,0.0,1075.0,8.0,108.0,13834.0,0.1,1791.0172894490174,0.0,0.0,3580.0418655872345,,,,,,,,,,,,,,,,,,,,,885.7847509377315,534.7537032429062,1698.7483342679454,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,0.0,1181.0,9.0,106.0,13940.0,0.1,1341.7558198614677,0.0,0.0,3590.077930688858,,,,,,,,,,,,,,,,,,,,,656.7164030401369,392.19690595340023,1274.6919904280787,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,0.0,1220.0,10.0,39.0,13979.0,0.1,397.74480757854326,0.0,0.0,3593.86296582222,,,,,,,,,,,,,,,,,,,,,179.6179595107936,135.5902208553944,391.5223603559741,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,0.0,1285.0,11.0,65.0,14044.0,0.1,894.5929759402967,0.0,0.0,3600.114400625229,,,,,,,,,,,,,,,,,,,,,476.10674495595833,263.4568111580731,865.375923990216,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,0.0,1342.0,12.0,57.0,14101.0,0.1,665.0797830040592,0.0,0.0,3605.5947217941284,,,,,,,,,,,,,,,,,,,,,322.4567197479492,216.5603846737692,647.9950921676694,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,0.0,1470.0,13.0,128.0,14229.0,0.1,1825.3527945482529,0.0,0.0,3617.6008610725403,,,,,,,,,,,,,,,,,,,,,876.899404115574,538.1542827230442,1716.54103635313,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,0.0,1580.0,14.0,110.0,14339.0,0.1,1340.6798867969935,0.0,0.0,3627.8334650993347,,,,,,,,,,,,,,,,,,,,,657.5333885497854,397.2177984867547,1270.891726618027,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,0.0,1599.0,15.0,19.0,14358.0,0.1,82.97462538447117,0.0,0.0,3629.9754207134247,,,,,,,,,,,,,,,,,,,,,30.705394883114643,30.788334910098445,82.55625283110135,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11.0,0.0,0.0,1672.0,16.0,73.0,14431.0,0.1,957.2158480884474,0.0,0.0,3636.9245460033417,,,,,,,,,,,,,,,,,,,,,488.547199707103,294.99465386466744,923.3977746613772,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11.0,0.0,0.0,1824.0,17.0,152.0,14583.0,0.1,2560.685650296347,0.0,0.0,3651.176520347595,,,,,,,,,,,,,,,,,,,,,1152.270536125806,740.1534398923584,2390.3187760385235,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11.0,0.0,0.0,1884.0,18.0,60.0,14643.0,0.1,709.9121676285778,0.0,0.0,3657.024467945099,,,,,,,,,,,,,,,,,,,,,349.3184360698423,222.5420614542877,690.3330372057618,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11.0,0.0,0.0,2043.0,19.0,159.0,14802.0,0.1,1800.1804771466595,0.0,0.0,3671.6953926086426,,,,,,,,,,,,,,,,,,,,,950.5485282423807,484.2054490104912,1652.3463014126467,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,11.0,0.0,0.0,2135.0,20.0,92.0,14894.0,0.1,1302.1160128239894,0.0,0.0,3680.3107771873474,,,,,,,,,,,,,,,,,,,,,672.3991580248818,391.15212374392223,1242.7395265993728,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,12.0,0.0,0.0,136.0,1.0,136.0,15030.0,0.1,1845.81195132888,0.0,0.0,4044.476182937622,,,,,,,,,,,,,,,,,,,,,941.0553709753731,527.5654645067989,1721.269238083158,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
